Date,SP,FAMILY,SUBFAMILY,TRIBE,GENUS,SPECIES,COUNT_#,% HOW CONFIDENT WE ARE,NOTES
7/20/2023,CP3,Erebidae,Hermeniinae,,,,2,,badly worn
7/20/2023,CP3,Erebidae,Hermeniinae,,,,4,,badly worn
7/20/2023,CP4,Erebidae,Hermeniinae,,,,3,,badly worn
7/20/2023,CP4,Erebidae,Hermeniinae,,,,1,,no close up
7/20/2023,CP6,Erebidae,Hermeniinae,,,,5,,badly worn
7/20/2023,CP6,Erebidae,Hermeniinae,,,,1,,no close up
7/20/2023,CP7,Erebidae,Hermeniinae,,,,1,,badly worn
7/20/2023,CP7,Erebidae,Hermeniinae,,,,5,,badly worn
7/25/2023,NB1,Erebidae,Hermeniinae,,,,1,50,upside down
7/25/2023,NB2,Erebidae,Hermeniinae,,,,1,,badly worn
7/25/2023,NB2,Erebidae,Boletobiinae,,,,1,,badly worn
7/25/2023,NB5,Erebidae,Hermeniinae,,,,7,,
8/1/2023,NB5,Erebidae,Hermeniinae,,,,2,,Renia flavipunctalis?
8/2/2023,PS2,Erebidae,Arctiinae,Lithosiini,,,2,,"not identifiable to species, scales very worn"
8/16/2023,NB5,Erebidae,,,,,1,,Idia rotundalis?
10/6/2023,CP4,Erebidae,Hermeniinae,,,,1,,badly worn
6/16/2023,CP7,Erebidae ,,,,,2,,
9/27/2023,PS4,Gelechiidae,Gelechiinae,,,,1,50,unknown sp.
10/5/2023,PS2,Gelechiidae,Gelechiinae,,,,5,,unknown sp.
10/5/2023,PS3,Gelechiidae,Gelechiinae,,,,2,,unknown sp.
10/6/2023,CP3,Gelechiidae,Gelechiinae,,,,2,,unknown sp.
10/6/2023,CP4,Gelechiidae,Gelechiinae,,,,3,,unknown sp.
10/6/2023,CP4,Gelechiidae,Gelechiinae,,,,1,,unknown sp.
10/6/2023,CP5,Gelechiidae,Gelechiinae,,,,1,,unknown sp.
10/6/2023,CP7,Gelechiidae,Gelechiinae,,,,3,,unknown sp.
9/22/2023,CP3,Gelechiidae,Gelichiinae,,,,1,,
5/16/2023,CP3,Geometridae,,,,,1,,unidentifiable 
5/16/2023,CP7,Geometridae,,,,,1,,
5/16/2023,CP7,Geometridae,,,,,1,,
5/24/2023,NB1,Geometridae,,,,,1,,genus/species not in book
5/24/2023,NB2,Geometridae,,,,,4,,"geometer or wave moths, tan, beige"
5/24/2023,NB5,Geometridae,Larentiinae,Eupitheciini,,,6,50,pug moths * need confirmation
5/24/2023,NB5,Geometridae,,,,,1,,tan light brown moth
6/3/2023,PS2,Geometridae,,,,,2,50,2 tattered shape
6/3/2023,PS3,Geometridae,,,,,2,,"unknown, tattered"
6/3/2023,PS5,Geometridae,Ennominae,,,,3,,"all tattered, inat suggested"
6/4/2023,CP2,Geometridae,Ennominae,,,,1,,one brown one thin
6/4/2023,CP5,Geometridae,Larentiinae,,,,7,80,carpet moths
6/14/2023,NB2,Geometridae,Larentiinae,,,,1,,carpet moth
6/14/2023,NB2,Geometridae,Ennominae,,,,1,,
6/14/2023,NB3,Geometridae,,,,,2,,2 unknown
6/14/2023,NB3,Geometridae,Ennominae,,,,4,,some light white coloured moths
6/14/2023,NB5,Geometridae,Ennominae,,,,2,,
6/14/2023,NB5,Geometridae,,,,,1,,
6/15/2023,PS1,Geometridae,,,,,10,,Small unidentifiable moths
6/15/2023,PS1,Geometridae,Ennominae,,,,2,,
6/15/2023,PS2,Geometridae,,,,,1,,
6/15/2023,PS4,Geometridae,,,,,26,,
6/16/2023,CP2,Geometridae,,,,,5,,
6/16/2023,CP3,Geometridae,,,,,1,,
6/16/2023,CP3,Geometridae,Ennominae,,,,2,,
6/16/2023,CP3,Geometridae,,,,,2,,
6/16/2023,CP3,Geometridae,Ennominae,,,,2,,
6/16/2023,CP4,Geometridae,,,,,3,,Unidentifiable
6/16/2023,CP5,Geometridae,Ennominae,,,,8,,
6/16/2023,CP5,Geometridae,,,,,18,,Unknowns
6/16/2023,CP6,Geometridae,,,,,7,,
6/16/2023,CP7,Geometridae,,,,,9,,
6/20/2023,NB1,Geometridae,,,,,7,,unkn
6/20/2023,NB2,Geometridae,Ennominae,,,,2,,
6/20/2023,NB2,Geometridae,,,,,4,,
6/20/2023,NB5,Geometridae,,,,,3,,
6/20/2023,NB5,Geometridae,,,,,2,,
6/21/2023,PS1,Geometridae,Ennominae,,,,1,,porcelain grey perhaps
6/21/2023,PS1,Geometridae,Larentiinae,,,,1,,
6/21/2023,PS1,Geometridae,,,,,1,,
6/21/2023,PS1,Geometridae,,,,,1,,
6/21/2023,PS2,Geometridae,,,,,2,,
6/21/2023,PS3,Geometridae,,,,,1,50,bad photos
6/21/2023,PS4,Geometridae,,,,,1,,Bad photo
6/21/2023,PS4,Geometridae,Ennominae,,,,1,,
6/21/2023,PS4,Geometridae,,,,,1,,Badly worn
6/22/2023,CP2,Geometridae,Sterrhinae,,,,1,,badly worn
6/22/2023,CP2,Geometridae,Ennominae,,,,1,,badly worn
6/22/2023,CP2,Geometridae,,,,,2,,badly worn
6/22/2023,CP2,Geometridae,,,,,2,,no close up
6/22/2023,CP3,Geometridae,Ennominae,,,,1,,
6/22/2023,CP3,Geometridae,Ennominae,,,,1,,"bad photo, worn"
6/22/2023,CP4,Geometridae,Ennominae,,,,2,,badly worn
6/22/2023,CP5,Geometridae,Ennominae,,,,1,,"Badly worn, weird position"
6/22/2023,CP5,Geometridae,Ennominae,,,,4,,Bad photo
6/22/2023,CP5,Geometridae,Ennominae,,,,3,,badly worn
6/22/2023,CP7,Geometridae,Ennominae,,,,1,,
6/29/2023,NB5,Geometridae,Ennominae,,,,1,,badly worn
6/30/2023,PS2,Geometridae,,,,,4,,badly worn
6/30/2023,PS5,Geometridae,Ennominae,,,,3,,badly worn
7/5/2023,NB2,Geometridae,Ennominae,,,,1,,badly worn and low res
7/5/2023,NB2,Geometridae,Ennominae,,,,1,,Badly worn
7/5/2023,NB3,Geometridae,Ennominae,,,,2,,badly worn but maybe identifiable
7/5/2023,NB3,Geometridae,Sterrhinae,,,,1,,
7/5/2023,NB3,Geometridae,Ennominae,,,,1,,low res pictures
7/6/2023,PS1,Geometridae,Ennominae,,,,1,,badly worn
7/6/2023,PS2,Geometridae,Ennominae,,,,3,,badly worn
7/7/2023,CP2,Geometridae,Ennominae,,,,1,,badly worn
7/7/2023,CP3,Geometridae,Ennominae,,,,3,,no close up
7/7/2023,CP3,Geometridae,Larentiinae,,,,1,,carpet sp.
7/7/2023,CP4,Geometridae,Ennominae,,,,2,,badly worn
7/7/2023,CP5,Geometridae,,,,,6,,badly worn
7/7/2023,CP7,Geometridae,Ennominae,,,,2,,"badly worn, no close up"
7/18/2023,NB2,Geometridae,Ennominae,,,,1,,badly worn
7/18/2023,NB2,Geometridae,Ennominae,,,,1,,badly worn
7/18/2023,NB3,Geometridae,Ennominae,,,,3,,badly worn
7/19/2023,PS5,Geometridae,Ennominae,,,,1,,badly worn
7/20/2023,CP4,Geometridae,Ennominae,,,,1,,badly worn
7/25/2023,NB2,Geometridae,Ennominae,,,,2,,badly worn
7/26/2023,PS1,Geometridae,Ennominae,,,,1,,Diagrammia continuata or Phigalia titea
7/26/2023,PS2,Geometridae,Ennominae,,,,1,,Diagrammia continuata or Phigalia titea
7/26/2023,PS3,Geometridae,Ennominae,,,,3,,Diagrammia continuata or Phigalia titea
7/26/2023,PS5,Geometridae,Ennominae,,,,1,,Prochoerodes lineola?
7/26/2023,PS5,Geometridae,Sterrhinea,,,,1,,Scopula limboundata?
7/26/2023,PS5,Geometridae,Ennominae,,,,4,,"Diagrammia continuata or Phigalia titea, scales very worn on 1 specimen"
8/1/2023,NB5,Geometridae,Ennominae,,,,1,,Besma endropiaria or Tetracis cachexiata
8/2/2023,PS1,Geometridae,Ennominae,,,,1,,Anavitrinella pampinaria? scales quite worn
8/2/2023,PS2,Geometridae,Ennominae,,,,1,,"Diagrammia continuata or Phigalia titea, poor quality photo"
8/2/2023,PS4,Geometridae,Ennominae,,,,1,,"Diagrammia continuata or Phigalia titea, scales of 1 specimen very worn"
8/2/2023,PS4,Geometridae,Ennominae,,,,1,,Cabera variolaria? poor quality photo but head appears to be tinted yellow
9/12/2023,NB1,Geometridae,Ennominae,,,,5,,Xantherhoe lacustrata or Thera contractata
9/12/2023,NB2,Geometridae,Larentiinae,,,,8,,Thera contractata?
9/12/2023,NB3,Geometridae,Ennominae,,,,2,,Diagrammia continuata?
9/12/2023,NB3,Geometridae,Larentiinae,,,,17,,Thera contractata?
9/12/2023,NB3,Geometridae,Larentiinae,,,,2,,A species of Carpet?
9/12/2023,NB5,Geometridae,Larentiinae,,,,16,,Thera contractata?
9/14/2023,PS2,Geometridae,Larentiinae,,,,2,,Thera contractata?
9/14/2023,PS4,Geometridae,,,,,1,,specimen too badly damaged to identify to species
9/22/2023,CP2,Geometridae,,,,,1,,Two-lined or Arched Hooktip?
9/22/2023,CP2,Geometridae,Herminiinae,,,,1,,Renia sobrialis?
9/22/2023,CP4,Geometridae,,,,,1,,Eulithis testata?
9/26/2023,NB1,Geometridae,Larentiinae,,,,1,,Thera contractata?
9/26/2023,NB1,Geometridae,Ennominae,,,,1,,Protoboarmia porcelaria?
10/6/2023,CP3,Geometridae,Ennominae,,,,1,,badly worn
6/2/2023,NB1,Geometridae ,Ennominae,,,,2,,
6/2/2023,NB2,Geometridae ,Ennominae,,,,1,,
6/2/2023,NB2,Geometridae ,Larentiinae,,,,2,,
6/2/2023,NB3,Geometridae ,Sterrhinae,,,,1,50,"Very small, no good quality photos"
6/2/2023,NB3,Geometridae ,,,,,1,,"Only identifiable to Family level, could be a pug moth"
6/20/2023,NB5,Hepialidae,,,,,1,,
6/30/2023,PS4,,,,,,,,
7/20/2023,CP5,,.,,,,,,
5/7/2023,CP5,Noctuidae,,,,,1,,some kind of Sallow moth
5/16/2023,CP6,Noctuidae,,,,,1,,
5/16/2023,CP7,Noctuidae,,,,,1,,
5/24/2023,NB1,Noctuidae,Noctuinae,,,,6,,
5/24/2023,NB1,Noctuidae,Acronictinae,,,,6,,the grey ones
5/24/2023,NB2,Noctuidae,,,,,10,,small black/grey ones
5/24/2023,NB3,Noctuidae,Noctuinae,,,,1,,
6/2/2023,NB1,Noctuidae,,Noctuina ,,,2,,
6/2/2023,NB1,Noctuidae,Noctuinae,,,,4,,
6/2/2023,NB2,Noctuidae,Noctuinae,,,,4,,
6/2/2023,NB2,Noctuidae,Noctuinae,,,,1,,
6/2/2023,NB3,Noctuidae,Noctuinae ,,,,9,,
6/3/2023,PS1,Noctuidae,,,,,9,,
6/3/2023,PS2,Noctuidae,,,,,7,50,probable
6/3/2023,PS3,Noctuidae,,,,,3,,"unknown, tattered"
6/3/2023,PS3,Noctuidae,,,,,3,,"unknown, tattered"
6/3/2023,PS4,Noctuidae,,,,,4,,"unknown, tattered"
6/4/2023,CP2,Noctuidae,Noctuinae,,,,6,,unknowns
6/4/2023,CP3,Noctuidae,,,,,3,,idk
6/4/2023,CP5,Noctuidae,Noctuinae,,,,12,50,tribe - Eriopygini
6/4/2023,CP5,Noctuidae,Noctuinae,,,,4,80,all beige and nondescript
6/4/2023,CP5,Noctuidae,,,,,1,50,one black noctuidae
6/4/2023,CP7,Noctuidae,Noctuinae,,,,6,50,"cutworm moths and allies, grayish"
6/14/2023,NB1,Noctuidae,,,,,10,,lots of unknown noct
6/14/2023,NB2,Noctuidae,Noctuidae,,,,1,,maybe forbe's dart or double dart
6/14/2023,NB3,Noctuidae,,,,,12,,owlet moths
6/14/2023,NB5,Noctuidae,,,,,1,,
6/15/2023,PS1,Noctuidae,Noctuinae,,,,2,,
6/15/2023,PS1,Noctuidae,,,,,2,,
6/15/2023,PS1,Noctuidae,Noctuinae,,,,1,,
6/15/2023,PS1,Noctuidae,,,,,6,,
6/15/2023,PS2,Noctuidae,Noctuinae,,,,1,,
6/15/2023,PS5,Noctuidae,,,,,3,,
6/16/2023,CP2,Noctuidae,,,,,1,,
6/16/2023,CP4,Noctuidae,,,,,2,,Unidentifiable
6/16/2023,CP5,Noctuidae,Noctuinae,,,,1,,
6/16/2023,CP6,Noctuidae,Noctuinae,,,,4,,unknown darts
6/16/2023,CP6,Noctuidae,,,,,14,,unknown 
6/16/2023,CP7,Noctuidae,,,,,1,,
6/16/2023,CP7,Noctuidae,Noctuinae,,,,2,,
6/20/2023,NB1,Noctuidae,,,,,4,,unkn
6/20/2023,NB5,Noctuidae,,,,,1,,
6/21/2023,PS1,Noctuidae,Noctuinae,,,,1,,
6/21/2023,PS2,Noctuidae,,,,,1,,
6/21/2023,PS3,Noctuidae,,,,,54,50,Lumped all unknowns into Superfamily Noctuoidea ? 
6/21/2023,PS4,Noctuidae,,,,,2,,Badly worn
6/21/2023,PS4,Noctuidae,,,,,1,,Badly worn
6/21/2023,PS4,Noctuidae,,,,,1,,Badly worn
6/22/2023,CP2,Noctuidae,Noctuinae,,,,2,,no close up
6/22/2023,CP3,Noctuidae,,,,,1,80,badly worn
6/22/2023,CP3,Noctuidae,,,,,1,,badly worn
6/22/2023,CP3,Noctuidae,,,,,3,,badly worn
6/22/2023,CP4,Noctuidae,Noctuinae,,,,1,,badly worn
6/22/2023,CP4,Noctuidae,,,,,1,,no close up
6/22/2023,CP5,Noctuidae,Noctuinae,,,,1,,worn and weird position
6/22/2023,CP6,Noctuidae,Noctuinae,,,,1,,badly worn
6/22/2023,CP6,Noctuidae,,,,,1,,badly worn
6/22/2023,CP6,Noctuidae,Noctuinae,,,,2,,badly worn
6/22/2023,CP6,Noctuidae,Noctuinae,,,,1,,badly worn
6/22/2023,CP6,Noctuidae,Noctuinae,,,,2,,"probably one of the arches, but missing too many scales to confirm"
6/22/2023,CP6,Noctuidae,Noctuinae,,,,1,,badly worn
6/22/2023,CP6,Noctuidae,Noctuinae,,,,2,,badly worn
6/22/2023,CP6,Noctuidae,Noctuinae,,,,1,,badly worn and no close up photo
6/30/2023,PS1,Noctuidae,,,,,2,,badly worn
6/30/2023,PS2,Noctuidae,,,,,2,,badly worn
6/30/2023,PS5,Noctuidae,Noctuinae,,,,1,,badly worn
7/5/2023,NB3,Noctuidae,,,,,5,,low res pictures
7/7/2023,CP3,Noctuidae,,,,,1,,badly worn
7/7/2023,CP3,Noctuidae,,,,,1,50,no close up 
7/7/2023,CP4,Noctuidae,Noctuinae,,,,3,,no close up
7/7/2023,CP5,Noctuidae,,,,,1,,no close up
7/7/2023,CP7,Noctuidae,Noctuinae,,,,1,,badly worn
7/7/2023,CP7,Noctuidae,Noctuinae,,,,1,,no close up - should be IDable
7/18/2023,NB2,Noctuidae,,,,,1,,photographed upside down
7/19/2023,PS2,Noctuidae,Noctuinae,,,,1,,badly worn
7/19/2023,PS4,Noctuidae,Noctuinae,,,,2,,badly worn
7/19/2023,PS5,Noctuidae,Noctuinae,,,,2,,badly worn
7/20/2023,CP6,Noctuidae,Noctuinae,,,,1,,no close up
7/25/2023,NB5,Noctuidae,Noctuinae,,,,1,,blurry photo
7/26/2023,PS5,Noctuidae,,,,,1,,Raphia frater?
8/1/2023,NB3,Noctuidae,Noctuniae,Noctuini,,,1,,Xestia badicollis?
9/12/2023,NB1,Noctuidae,Noctuniae,Noctuini,,,1,,Nephelodes minians?
9/12/2023,NB1,Noctuidae,Noctuniae,Noctuini,,,3,,Agrotis gladiaria?
9/12/2023,NB1,Noctuidae,Noctuniae,,,,1,,Lithomoia germana?
9/12/2023,NB3,Noctuidae,Noctuniae,Noctuini,,,1,,Xestia badicollis?
9/12/2023,NB5,Noctuidae,Noctuniae,Noctuini,,,1,,Agnorisma bugrai?
9/14/2023,PS2,Noctuidae,Noctuniae,Noctuini,,,2,,Striacosta albicosta or Agrotis gladiaria?
9/14/2023,PS2,Noctuidae,Noctuniae,Noctuini,,,1,,photo too dark to identify to species
9/14/2023,PS3,Noctuidae,Noctuniae,Noctuini,,,1,,Striacosta albicosta or Agrotis gladiaria?
9/14/2023,PS3,Noctuidae,Noctuniae,,,,1,,Fishia illocata or Xestia badicollis
9/14/2023,PS3,Noctuidae,Noctuniae,,,,2,,Agrotis gladiaria?
9/14/2023,PS4,Noctuidae,Noctuniae,Noctuini,,,1,,Agnorisma bugrai? Scales very worn but black collar visible
9/22/2023,CP2,Noctuidae,Noctuinae,,,,1,,
9/22/2023,CP2,Noctuidae,Noctuniae,Noctuini,,,3,,Xestia badicollis or Spaelotis clandestina? Scales very worn
9/22/2023,CP4,Noctuidae,Noctuinae,,,,1,,badly worn
9/22/2023,CP5,Noctuidae,Noctuniae,Noctuini,,,1,,Agrostis gladiaria?
9/22/2023,CP5,Noctuidae,Noctuniae,Noctuini,,,1,,Proxenus miranda?
9/22/2023,CP7,Noctuidae,Noctuniae,Xylenini,,,1,,Homoglaea hircina or Orthodes cynica?
9/26/2023,NB2,Noctuidae,Noctuniae,,,,1,,Homoglaea hircina?
10/6/2023,CP2,Noctuidae,Noctuinae,,,,1,,unknown sp. poss. Orthodes
10/6/2023,CP5,Noctuidae,Noctuinae,,,,1,,badly worn
5/17/2023,PS2,Noctuidae ,,,,,1,,"*not sure where to start, i posted on fb"
5/24/2023,NB5,Noctuidae ,,,,,11,,~any grey moth lumped/inat recommendations
5/25/2023,CP5,Noctuidae ,Noctuinae,,,,,,
6/2/2023,NB2,Noctuidae ,Noctuinae,,,,3,,
6/2/2023,NB3,Noctuidae ,Noctuinae,,,,,,
6/2/2023,NB3,Noctuidae ,Noctuinae,,,,1,40,
6/3/2023,PS5,Noctuidae ,,,,,12,,tattered
6/3/2023,PS5,Noctuidae ,,,,,1,50,Pinions - put on FB
6/4/2023,CP6,Noctuidae ,Noctuinae,,,,10,,
6/15/2023,PS2,Noctuidae ,,,,,1,,
6/15/2023,PS4,Noctuidae ,Noctuinae,,,,1,,
6/16/2023,CP7,Noctuidae ,,,,,3,,
6/20/2023,NB2,Noctuidae ,,,,,2,,
6/20/2023,NB2,Noctuidae ,,,,,2,,
6/21/2023,PS2,Noctuidae ,,,,,1,,
6/16/2023,CP3,Noctuidae  ,,,,,1,,
6/2/2023,NB2,Noctuidae  ,,,,,1,,
6/4/2023,CP6,Noctuidae  ,,,,,2,,
6/16/2023,CP2,Noctuidae  ,,,,,1,,
6/16/2023,CP5,Notodontidae,,,,,1,,
5/16/2023,CP6,Notodontidae,,,,,1,,unidentifiable (likley a prominent)
6/16/2023,CP4,Notodontidae,,,,,1,,Unidentifiable
6/22/2023,CP3,Notodontidae,,,,,1,,badly worn
6/22/2023,CP4,Notodontidae,,,,,1,,badly worn
6/22/2023,CP5,Notodontidae,,,,,1,,badly worn
7/5/2023,NB2,Notodontidae,,,,,1,,badly worn
7/5/2023,NB3,Notodontidae,,,,,3,,badly worn
7/6/2023,PS1,Notodontidae,,,,,1,,"badly worn, no close up"
7/7/2023,CP2,Notodontidae,,,,,1,,badly worn
7/26/2023,PS5,Notodontidae,,,,,1,,Clostera apicalis?
8/16/2023,NB2,Notodontidae,,,,,1,,Odontosia elegans? scales very worn
5/24/2023,NB5,Phryganeidae,,,,,1,,
6/15/2023,PS2,Pyralidae,Pyralinae,,,,1,,
6/22/2023,CP3,Pyralidae,,,,,1,50,Blurry photo
6/29/2023,NB2,Pyralidae,,,,,1,50,badly worn
7/7/2023,CP4,Pyralidae,,,,,2,50,"badly worn, no close up"
7/7/2023,CP5,Pyralidae,,,,,1,,upside down
7/18/2023,NB5,Pyralidae,Phycitinae,,,,1,,badly worn
7/20/2023,CP4,Pyralidae,Epipaschiinae,,,,1,,badly worn
10/6/2023,CP5,Pyralidae,Phycitinae,,,,1,80,badly worn
6/3/2023,PS1,Sphingidae,,,,,4,,tattered
6/3/2023,PS1,Sphingidae,,,,,2,,tattered
6/3/2023,PS2,Sphingidae,,,,,4,,all tattered
6/3/2023,PS5,Sphingidae,,,,,2,,tattered
6/15/2023,PS1,Sphingidae,,,,,1,,unknowkn
7/7/2023,CP5,Sphingidae,,,,,5,,utterly destroyed
5/24/2023,NB5,Sphingidae ,,,,,8,,
6/4/2023,CP4,Sphingidae ,,,,,1,,Tattered wings
6/20/2023,NB2,Tortricidae,,,,,1,,
6/20/2023,NB3,Tortricidae,Olethreutinae,,,,3,,"3 diff species, same subfam"
6/22/2023,CP2,Tortricidae,Tortricinae,,,,1,,badly worn
6/22/2023,CP3,Tortricidae,Tortricinae,,,,1,50,badly worn
6/22/2023,CP4,Tortricidae,Tortricinae,,,,2,,no close up
6/29/2023,NB2,Tortricidae,Tortricinae,,,,1,,
6/30/2023,PS1,Tortricidae,,,,,24,,badly worn
6/30/2023,PS2,Tortricidae,,,,,25,,badly worn pile of mixed species
6/30/2023,PS2,Tortricidae,Tortricinae,,,,3,,badly worn
6/30/2023,PS3,Tortricidae,,,,,26,,
6/30/2023,PS5,Tortricidae,,,,,30,,badly worn pile
6/30/2023,PS5,Tortricidae,Olethreutinae,,,,1,,badly worn
7/5/2023,NB2,Tortricidae,Tortricinae,,,,4,,no close up photo
7/5/2023,NB3,Tortricidae,Olethreutinae,,,,1,,
7/6/2023,PS1,Tortricidae,Tortricinae,,,,2,,no close up
7/6/2023,PS1,Tortricidae,Olethreutinae,,,,1,,badly worn
7/6/2023,PS2,Tortricidae,Tortricinae,,,,2,,bad photo
7/7/2023,CP2,Tortricidae,Tortricinae,,,,1,,badly worn
7/7/2023,CP2,Tortricidae,,,,,1,,no close up
7/7/2023,CP4,Tortricidae,Tortricinae,,,,3,,no close up and one upside down?
7/7/2023,CP5,Tortricidae,,,,,2,,badly worn
7/7/2023,CP7,Tortricidae,Tortricinae,,,,3,,badly worn
7/18/2023,NB5,Tortricidae,Tortricinae,,,,1,,badly worn
7/20/2023,CP3,Tortricidae,Tortricinae,,,,1,,badly worn
7/20/2023,CP4,Tortricidae,Tortricinae,,,,1,,blurry photo
7/25/2023,NB1,Tortricidae,Tortricinae,,,,1,,badly worn
7/25/2023,NB2,Tortricidae,Tortricinae,,,,3,,badly worn
7/25/2023,NB3,Tortricidae,Olethreutinae,,,,1,,
7/26/2023,PS1,Tortricidae,Tortricinae,Sparganothidini,,,1,,
8/1/2023,NB1,Tortricidae,Tortricinae,,,,1,,
9/14/2023,PS2,Tortricidae,Olethreutinae,,,,1,,Eucosma dorsisignatana? Scales very worn
9/22/2023,CP2,Tortricidae,Tortricinae,,,,1,,Sparganothis sulphureana
9/22/2023,CP3,Tortricidae,Tortricinae,,,,4,,badly worn
9/22/2023,CP3,Tortricidae,Tortricinae,,,,1,,Cenopis reticulatana?
9/22/2023,CP4,Tortricidae,Tortricinae,,,,1,,badly worn
9/22/2023,CP5,Tortricidae,Tortricinae,,,,1,,badly worn
9/22/2023,CP5,Tortricidae,Tortricinae,,,,1,,Archips pachardiana?
9/22/2023,CP7,Tortricidae,Tortricinae,,,,1,,badly worn
9/26/2023,NB1,Tortricidae,Olethreutinae,,,,3,,unknown sp.
9/26/2023,NB2,Tortricidae,Olethreutinae,,,,4,,unknown sp.
9/26/2023,NB2,Tortricidae,Tortricinae,,,,6,,Decodes basiplagana?
9/26/2023,NB5,Tortricidae,Olethreutinae,,,,2,,unknown sp.
9/26/2023,NB5,Tortricidae,,,,,3,,
9/26/2023,NB5,Tortricidae,,,,,3,,
9/27/2023,PS1,Tortricidae,Olethreutinae,,,,1,,unknown sp.
10/4/2023,NB3,Tortricidae,Olethreutinae,,,,2,,unknown sp.
10/5/2023,PS1,Tortricidae,Olethreutinae,,,,2,,unknown sp.
10/5/2023,PS2,Tortricidae,Olethreutinae,,,,2,,unknown sp.
10/5/2023,PS2,Tortricidae,Tortricinae,,,,1,,badly worn
10/6/2023,CP2,Tortricidae,Olethreutinae,,,,1,,unknown sp.
10/6/2023,CP3,Tortricidae,Tortricinae,,,,1,,badly worn
10/6/2023,CP5,Tortricidae,Olethreutinae,,,,2,50,badly worn
10/6/2023,CP7,Tortricidae,Olethreutinae,,,,1,50,badly worn
6/20/2023,NB5,Tortricidae ,,,,,3,,
6/21/2023,PS2,Tortricidae ,,,,,1,,
5/24/2023,NB5,Tortricidae ,,,,,1,50,leafroller moths * need confirmation
5/7/2023,CP3,,,,,,2,,
5/9/2023,PS2,,,,,,1,,
5/9/2023,PS4,,,,,,1,,some kind of Leafroller moth???
5/9/2023,PS5,,,,,,1,,literally no clue
5/16/2023,CP3,,,,,,2,,unidentifiable 
5/16/2023,CP3,,,,,,2,,unidentifiable 
5/16/2023,CP3,,,,,,1,,unidentifiable 
5/16/2023,CP6,,,,,,1,,unidentifiable 
5/16/2023,CP7,,,,,,1,,unidentifiable (antennae are different than what it is grouped with)
5/24/2023,NB1,,,,,,10,, a few family/genera unidentifiable 
5/24/2023,NB1,,,,,,2,,unidentifiable 
5/24/2023,NB2,,,,,,22,,the rest are lumped into unknowns
5/24/2023,NB5,,,,,,27,,Some (16) are carpet moths? hard to tell
5/26/2023,PS4,,,,,,1,,no clue
6/2/2023,NB3,,,,,,3,,Unidentifiable
6/3/2023,PS1,,,,,,10,,"all tattered and skinny and wings are fragile. One white moth i posted, and one that has thin wings and veins - posted one of them"
6/3/2023,PS2,,,,,,5,,all tattered
6/3/2023,PS3,,,,,,2,,"unknown, tattered"
6/3/2023,PS4,,,,,,2,,"unknown, tattered"
6/3/2023,PS5,,,,,,11,,?? all weird tattered
6/4/2023,CP2,,,,,,4,,Theres one thin stick like one that could be ID'd if spent more time. I made a comment on the overall photo. Other unknowns are unidentifiable
6/4/2023,CP3,,,,,,1,,white tattered
6/4/2023,CP4,,,,,,7,,Unidentifiable
6/4/2023,CP6,,,,,,1,,Unidentified
6/14/2023,NB1,,,,,,10,,leftover (total of 40)
6/14/2023,NB3,,,,,,6,,closed up
6/14/2023,NB3,,Herminiinae,,,,5,,"litter moths, most drab"
6/15/2023,PS1,,,,,,3,,Unidentifiable
6/15/2023,PS5,,,,,,4,,Unidentifiable
6/16/2023,CP3,,,,,,10,,Unidentifiable
6/16/2023,CP7,,,,,,9,,Unknown species
6/20/2023,NB5,,,,,,5,,
6/21/2023,PS2,,,,,,2,,unknown...either Geometridae or Noctudidae
6/21/2023,PS4,,,,,,,,Brendan after this point
7/26/2023,PS1,,,,,,1,,
7/26/2023,PS1,,,,,,1,,
7/26/2023,PS1,,,,,,1,,
7/26/2023,PS1,,,,,,11,,
8/17/2023,PS3,,,,,,,,
8/17/2023,PS3,,,,,,,,
8/17/2023,PS3,,,,,,,,
8/17/2023,PS3,,,,,,,,
8/17/2023,PS3,,,,,,,,
